source,author,title,description,url,urlToImage,publishedAt,content
"{'id': None, 'name': 'Iltalehti.fi'}",,Trumpille ehdotetaan taas Nobelia,"Uusin ehdotus ei ehdi tämän vuoden palkinnonjakoon. Yhdysvaltain presidenttiä Donald Trumpia on jälleen esitetty Nobelin rauhanpalkinnon saajaksi, kertoo muun muassa The Guardian. Tällä kertaa ehdotuksen on tehnyt Israelin pääministeri Benjamin Netanjahu, jok…",https://www.iltalehti.fi/ulkomaat/a/98f09ec0-1e4b-4ced-87bd-623c213c094c,"https://img.ilcdn.fi/cAKVYNob-i8EFsto2eE76gQNqfc=/1200x630/top/filters:watermark(assets.ilcdn.fi/ilsome_v2.jpg,25,0,0)/img-s3.ilcdn.fi/cc2a56474e0e9e16f7ae7b575fd6fd144739bfb8b22cfcefb795aacfa09e7038.jpg",2025-07-08T08:03:35Z,"Yhdysvaltain presidenttiä Donald Trumpia on jälleen esitetty Nobelin rauhanpalkinnon saajaksi, kertoo muun muassa The Guardian.
Tällä kertaa ehdotuksen on tehnyt Israelin pääministeri Benjamin Netan… [+2315 chars]"
"{'id': None, 'name': 'Anlatilaninotesi.com.tr'}",Sputnik Türkiye,Trump: İran ile görüşmeleri planladık ve onlar da görüşmek istiyor,"ABD Başkanı Donald Trump, İsrail Başbakanı Benyamin Netanyahu’yu Beyaz Saray’da ağırladı. Basına açıklamalar yapan Netanyahu Gazzelileri işaret ederek “Kalmak isterlerse kalabilirler ancak ayrılmak isterlerse ayrılabilmeliler” dedi. Trump ise İran'la görüşme …",https://anlatilaninotesi.com.tr/20250708/trump-iran-ile-gorusmeleri-planladik-ve-onlar-da-gorusmek-istiyor-1097689879.html,https://cdn.img.anlatilaninotesi.com.tr/images/sharing/article/tur/1097689879.jpg?10976894101751961846,2025-07-08T08:03:04Z,"Rusya, ABD, Avrupa ve Ortadou bata olmak üzere dünyann dört bir yanndan son dakika haberleri, analizler ve özel dosyalar.
https://anlatilaninotesi.com.tr/20250708/trump-iran-ile-gorusmeleri-planladi… [+5978 chars]"
"{'id': 'der-tagesspiegel', 'name': 'Der Tagesspiegel'}",Der Tagesspiegel,„Sicherer Hafen“ in der Krise: Deutsche Börse: Goldschatz für Anleger größer geworden,"In unsicheren Zeiten greifen Anleger verstärkt zu Edelmetall. In den Tresoren der Deutschen Börse lagern 7,3 Tonnen mehr Gold als zu Jahresbeginn. Vom Rekordhoch ist der Bestand aber weit entfernt.",https://www.tagesspiegel.de/wirtschaft/sicherer-hafen-in-der-krise-deutsche-borse-goldschatz-fur-anleger-grosser-geworden-13987595.html,https://www.tagesspiegel.de/images/13987592/alternates/BASE_16_9_W1400/1751961724000/gold.jpeg,2025-07-08T08:02:04Z,"Anleger haben im turbulenten ersten Börsenhalbjahr wieder verstärkt in Gold investiert. 173,8 Tonnen des Edelmetalls verwahrte die Deutsche Börse zum 30. Juni in ihren Tresoren in Frankfurt. Damit er… [+2204 chars]"
"{'id': None, 'name': 'Le HuffPost'}",Alexandre Boudet,Guerre en Ukraine : Donald Trump fait finalement volte-face sur la livraison d’armes à Kiev,"Alors que l’Ukraine fait face à une offensive intense de la Russie, notamment dans le ciel, le président américain va envoyer de nouvelles armes.",https://www.huffingtonpost.fr/international/article/guerre-en-ukraine-donald-trump-fait-finalement-volte-face-sur-la-livraison-d-armes-a-kiev_252355.html,https://focus.huffingtonpost.fr/2025/03/19/0/0/4000/2250/1820/1023/75/0/0b5b9f8_sirius-fs-upload-1-6fyesf3fbe5r-1742415247207-000-372y3am.jpg,2025-07-08T08:01:49Z,UKRAINE - Est-ce lattitude de Vladimir Poutine qui la fait changer davis ? Toujours est-il que Donald Trump a finalement décidé de poursuivre la livraison darmes à lUkraine quelques jours à peine apr… [+1365 chars]
"{'id': 'globo', 'name': 'Globo'}",,"Com aversão a risco, Ibovespa espelha NY e perde os 140 mil pontos",Investidores reagiram ao envio de cartas por Donald Trump a parceiros comerciais para informar sobre mudanças nas tarifas,https://valor.globo.com/financas/noticia/2025/07/08/com-aversao-a-risco-ibovespa-espelha-ny-e-perde-os-140-mil-pontos.ghtml,https://s2-valor.glbimg.com/tzR2l7HfE4B019szbuebccQQEf0=/1200x/smart/filters:cover():strip_icc()/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2025/B/N/bgdiTyTIK7DGqe7kG5Qg/foto08fin-101-mercados-c1.jpg,2025-07-08T08:01:22Z,"Após o emblemático Dia da Libertação, no início de abril, o anúncio de novas mudanças na política tarifária dos Estados Unidos voltou a gerar incerteza e a embaralhar as precificações dos ativos onte… [+289 chars]"
"{'id': 'globo', 'name': 'Globo'}",,Risco fiscal no Japão pressiona iene e juros ultralongos,Movimentos no mercado de juros e de câmbio se intensificaram com tarifas comerciais anunciadas por Donald Trump,https://valor.globo.com/financas/noticia/2025/07/08/risco-fiscal-no-japao-pressiona-iene-e-juros-ultralongos.ghtml,https://s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/public/fb_marca.png,2025-07-08T08:01:20Z,"Com os mercados globais ainda bastante sensíveis à condução da política fiscal e a uma sensação de deterioração da trajetória da dívida pública, até mesmo em países desenvolvidos, os ativos financeir… [+476 chars]"
"{'id': 'globo', 'name': 'Globo'}",,Amplas reformas de Trump são aposta de risco,"Poucos presidentes americanos fizeram tantas reformas, e tão transformadoras, em tão pouco tempo",https://valor.globo.com/opiniao/coluna/amplas-reformas-de-trump-sao-aposta-de-risco.ghtml,https://s2-valor.glbimg.com/jXNhpDDlQH_UdWRQ-CyRwehYPXg=/1200x/smart/filters:cover():strip_icc()/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2025/M/z/TWJTzrTUO2UEhpd3I9hQ/2025-07-04t220151z-2052005618-rc2yffammthz-rtrmadp-3-usa-trump.jpg,2025-07-08T08:01:13Z,"Se os primeiros seis meses de governo de Donald Trump nos EUA tivessem o título de um filme, o mais adequado seria Velozes e Furiosos. Poucos presidentes americanos fizeram tantas reformas, e tão tra… [+5641 chars]"
"{'id': 'globo', 'name': 'Globo'}",,Cartas de Leitores,"Interferência
Esse Donald Trump, que em suas corri...",https://valor.globo.com/opiniao/noticia/2025/07/08/fc7ab243-cartas-de-leitores.ghtml,https://s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/public/fb_marca.png,2025-07-08T08:01:08Z,"InterferênciaEsse Donald Trump, que em suas corriqueiras extravagantes decisões torna-se prato cheio para mídia, ontem não foi diferente ao fazer defesa deste golpista Jair Bolsonaro, de que esse ex-… [+755 chars]"
"{'id': None, 'name': 'Nachdenkseiten.de'}",Redaktion,"„Während sie zum Krieg rüsten, müssen wir den Widerstand organisieren“","„Für die Unterdrückten dieser Welt geht es beim Völkermord in Gaza um ihre Existenz"", sagte die Palästinenserin Layla Hazaineh in ihrer Rede beim Internationalen Forum für Frieden in Brüssel. Sie ruft progressive Kräfte auf der ganzen Welt dazu auf, sich zu o…",https://www.nachdenkseiten.de/?p=135685,https://www.nachdenkseiten.de/wp-content/uploads/2025/07/Layla-Hazaineh.jpg,2025-07-08T08:00:42Z,"Für die Unterdrückten dieser Welt geht es beim Völkermord in Gaza um ihre Existenz”, sagte die Palästinenserin Layla Hazaineh in ihrer Rede beim Internationalen Forum für Frieden in Brüssel. Sie ruft… [+13377 chars]"
"{'id': 'globo', 'name': 'Globo'}",,Brasil e Índia fortalecem laços em meio a tensões tarifárias com EUA,"André Corrêa do Lago, presidente da COP30, afirma que Brasil e Índia têm desafios e vantagens distintas",https://valor.globo.com/brasil/noticia/2025/07/08/brasil-e-india-fortalecem-lacos-em-meio-a-tensoes-tarifarias-com-eua.ghtml,https://s2-valor.glbimg.com/wGfwHq2RBC0E6Ne6XnNOJKRKI-s=/1200x/smart/filters:cover():strip_icc()/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2025/b/7/oGPf0tSYuZQwRkqyuN5A/foto08bra-111-apex-a6.jpg,2025-07-08T08:00:41Z,"1 de 1
Jorge Viana: Um maior tensionamento no comércio é ruim para todo mundo Foto: Gabriel de Paiva/Agência O Globo 
Jorge Viana: Um maior tensionamento no comércio é ruim para todo mundo Foto: Ga… [+542 chars]"
"{'id': None, 'name': 'STERN.de'}",STERN.de,"""Sicherer Hafen"" in der Krise: Deutsche Börse: Goldschatz für Anleger größer geworden","In unsicheren Zeiten greifen Anleger verstärkt zu Edelmetall. In den Tresoren der Deutschen Börse lagern 7,3 Tonnen mehr Gold als zu Jahresbeginn. Vom Rekordhoch ist der Bestand aber weit entfernt.",https://www.stern.de/wirtschaft/news/-sicherer-hafen--in-der-krise--deutsche-boerse--goldschatz-fuer-anleger-groesser-geworden-35876008.html,https://image.stern.de/35876010/t/C8/v1/w1440/r1.7778/-/08--gu3g4hllfcv7axs2048jpeg---3a4189010233f2f4.jpg,2025-07-08T08:00:40Z,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
In unsicheren Zeiten greifen Anleger verstärkt zu Edelmetall. In den Tresoren der Deutschen Börse lagern 7,3 Tonnen mehr Gold als zu Jahresbeginn… [+2359 chars]"
"{'id': 'die-zeit', 'name': 'Die Zeit'}",DIE ZEIT: News -,"""Sicherer Hafen"" in der Krise: Deutsche Börse: Goldschatz für Anleger größer geworden","Hier finden Sie Informationen zu dem Thema „""Sicherer Hafen"" in der Krise“. Lesen Sie jetzt „Deutsche Börse: Goldschatz für Anleger größer geworden“.",https://www.zeit.de/news/2025-07/08/deutsche-boerse-goldschatz-fuer-anleger-groesser-geworden,https://img.zeit.de/news/2025-07/08/deutsche-boerse-goldschatz-fuer-anleger-groesser-geworden-image-group/wide__1300x731,2025-07-08T08:00:40Z,"Anleger haben im turbulenten ersten Börsenhalbjahr wieder verstärkt in Gold investiert. 173,8 Tonnen des Edelmetalls verwahrte die Deutsche Börse zum 30. Juni in ihren Tresoren in Frankfurt. Damit er… [+2146 chars]"
"{'id': None, 'name': 'Franceinfo.fr'}",,"REPORTAGE. ""Avec Trump en travers de la route, on ne sait pas bien ce qu'il peut arriver"" : la visite d'Emmanuel Macron à Londres très attendue par les Anglais","Après le Brexit et les relations bilatérales tendues avec certains gouvernements conservateurs, cette visite est le signe d'une ""reconvergence"" autour d""intérêts partagés"", selon l'Elysée.",https://www.franceinfo.fr/politique/emmanuel-macron/reportage-avec-trump-en-travers-de-la-route-on-ne-sait-pas-bien-ce-qu-il-peut-arriver-la-visite-d-emmanuel-macron-a-londres-tres-attendue-par-les-anglais_7364358.html,https://www.franceinfo.fr/pictures/TzxORFG3BnHjD8Vgj_XYVYRIBMk/0x53:1024x629/1500x843/2025/07/08/000-64x6246-686cc34c6c275966337117.jpg,2025-07-08T08:00:37Z,"Un séjour royal pour le président. Emmanuel Macron entame mardi 8 juillet une visite d'Etat de trois jours au Royaume-Uni, où il sera reçu par le roi Charles III au château de Windsor notamment, avan… [+2036 chars]"
"{'id': 'focus', 'name': 'Focus'}",Veronika Lehrl,Trumps neue Zoll-Drohung gegen die Brics-Staaten könnte nach hinten losgehen,"Trump droht der Brics-Allianz mit hohen Zöllen, um US-Interessen zu verteidigen. Das könnte sich gegen die USA selbst richten und stattdessen Russland stärken.",https://www.focus.de/politik/ausland/trumps-neue-zoll-drohung-gegen-die-brics-staaten-koennte-nach-hinten-losgehen_8b7c0fde-fb6a-49f0-a8b9-52d256037178.html,https://quadro.burda-forward.de/ctf/88522884-3a2d-4a1f-a335-00cb95cf61c7.cf2a7980-ec6d-4007-ac0b-78c80bb1965f.jpg?im=RegionOfInterestCrop%3D%281200%2C630%29%2CregionOfInterest%3D%28244%2C167%29&hash=cac9376d228631caac58d074c896ff7c1ff1b134e8e0a92df94d12f6fedfcdcd,2025-07-08T08:00:36Z,"US-Präsident Donald Trump hat auf der Online-Plattform Truth Social angekündigt, dass Länder, die sich den anti-amerikanischen Positionen der Brics-Allianz anschließen, zusätzliche Zölle von 10 Proze… [+2486 chars]"
"{'id': 'globo', 'name': 'Globo'}",,EUA adiam início da vigência de tarifas e ameaçam aplicar taxas de 25% a Japão e Coreia do Sul,Prazo final para países negociarem acordos com Trump passa para 1º de agosto; bolsas registram queda,https://valor.globo.com/impresso/noticia/2025/07/08/eua-adiam-inicio-da-vigencia-de-tarifas-e-ameacam-aplicar-taxas-de-25-a-japao-e-coreia-do-sul.ghtml,https://s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/public/fb_marca.png,2025-07-08T08:00:24Z,"O presidente americano, Donald Trump, lançou nova fase de sua guerra comercial e enviou cartas a 14 países com ameaças de impor tarifas mais altas a eles. Entre os alvos estão importantes parceiros c… [+443 chars]"
"{'id': 'globo', 'name': 'Globo'}",,Países do Brics reagem ante risco de sobretaxa,"Em meio à cúpula do grupo no Rio, Trump classificou as políticas do bloco de “antiamericanas” e prometeu retaliação “sem exceções” a quem se alinhar a elas",https://valor.globo.com/impresso/noticia/2025/07/08/paises-do-brics-reagem-ante-risco-de-sobretaxa.ghtml,https://s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/public/fb_marca.png,2025-07-08T08:00:22Z,"A ameaça do presidente americano, Donald Trump, de impor tarifa adicional de 10% aos países alinhados ao Brics provocou reações dos principais parceiros do bloco. Não acho uma coisa muito responsável… [+548 chars]"
"{'id': 'globo', 'name': 'Globo'}",,Trump diz que há perseguição a Bolsonaro; Lula refuta interferência,Ex-presidente agradece apoio de americano e volta a classificar as denúncias e investigações contra ele como suposta “aberração jurídica”,https://valor.globo.com/impresso/noticia/2025/07/08/trump-diz-que-ha-perseguicao-a-bolsonaro-lula-refuta-interferencia.ghtml,https://s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/public/fb_marca.png,2025-07-08T08:00:21Z,"Donald Trump defendeu o ex-presidente Jair Bolsonaro do que classificou como caça às bruxas e afirmou que ele deveria ser julgado pelos eleitores. Em publicação em sua rede social, o presidente dos E… [+387 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",Wycliffe Muia,Trump's tariffs: South Africa's President Cyril Ramaphosa opposes 'unilateral' move,US President Donald Trump announces a 30% tariff on South African imports starting from 1 August.,https://www.bbc.co.uk/news/articles/cpqn4w45dj3o,https://ichef.bbci.co.uk/ace/branded_news/1200/cpsprodpb/acca/live/43c88de0-5bc4-11f0-9b31-0de8e3acd144.jpg,2025-07-08T08:00:13Z,"Trump's decision is a huge blow to South Africa. The US is its second-biggest trading partner, and South Africa's automobile, farming and textile sectors had duty-free access to the US market under t… [+3427 chars]"
"{'id': None, 'name': 'BBC News'}",,Ramaphosa opposes Trump's 30% tariff on South Africa,US President Donald Trump announces a 30% tariff on South African imports starting from 1 August.,https://www.bbc.com/news/articles/cpqn4w45dj3o,https://ichef.bbci.co.uk/news/1024/branded_news/acca/live/43c88de0-5bc4-11f0-9b31-0de8e3acd144.jpg,2025-07-08T08:00:13Z,"South Africa's President Cyril Ramaphosa has opposed what he calls the ""unilateral"" higher trade tariffs imposed on his country by the US. 
US President Donald Trump announced on Monday that he woul… [+3309 chars]"
"{'id': None, 'name': 'Ilgiornale.it'}",redazione@ilgiornale-web.it (Augusto Minzolini),Musk può far perdere il suo nemico Donald,"Dopo l'uragano The Donald non è piccola la fetta di elettori disorientata, che non sa chi votare insofferente verso un partito repubblicano trumpizzato e un partito democratico che a fasi alterne o è anestetizzato, o vive fuori dalla realtà",https://www.ilgiornale.it/news/cronache/musk-pu-far-perdere-suo-nemico-donald-2506659.html,https://img.ilgcdn.com/sites/default/files/styles/social/public/foto/2025/07/08/1751944606-azfcsecedg86qgewcc5z-ansa.jpeg?_=1751944606,2025-07-08T08:00:03Z,"Ieri l'""America Party"" di Elon Musk non ha avuto successo in borsa (la Tesla ha perso il 7% a Wall Street), ma questo non significa che non possa averlo in politica almeno per le finalità per cui lo … [+3832 chars]"
"{'id': None, 'name': 'Ilgiornale.it'}",redazione@ilgiornale-web.it (Ciro Sbailò),La strada a ostacoli dell'intelligence Usa,"L'apparato informativo non è progettato per anticipare le crisi, ma per reprimere il dissenso. Anche il servizio di intelligence militare ha fallito nel cogliere una minaccia interna evidente",https://www.ilgiornale.it/news/politica/nuovo-corso-casa-bianca-2506683.html,https://img.ilgcdn.com/sites/default/files/styles/social/public/foto/2025/07/08/1751949471-23424189-large.jpg?_=1751949471,2025-07-08T08:00:03Z,"Con il ritorno di Donald Trump alla Casa Bianca, la frattura tra presidenza e apparato informativo non è più un retroscena: è il cuore del problema. La direttrice della National Intelligence, Tulsi G… [+3669 chars]"
